"id","code","other_code","short_name","long_name","specifications","type","status","expense_id","p_uom_id","uom_multiplier","average_cost","created_at","updated_at","deleted_at","is_inventory","is_cpi","purchase_category","i_uom_id","standard_vendor_id","is_active","last_purchase_cost","is_receivable","receiving_method","company_id","service"
718,"3SVT000026","",Floor Pad,"3M White Pad (16in)","",Consumables,Active,59,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:13:35",,1,1,Central,12,,1,,1,MRN,1,CLS
719,"3SVT000027","",Floor Pad,"3M White Pad (20in)","",Consumables,Active,59,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:13:12",,1,1,Central,12,,1,,1,MRN,1,CLS
720,"3SVT000028","",Floor Pad,Scrubbing Pad 16in Blue,"",Consumables,Active,59,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:12:43",,1,0,Standard,12,,1,,1,MRN,1,CLS
721,"3SVT000029","",Floor Pad,Scrubbing Pad 20in Blue,"",Consumables,Active,59,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:12:21",,1,0,Standard,12,,1,,1,MRN,1,CLS
722,"3SVT000030","",Floor Pad,"3M Red Pad (16in)","",Consumables,Active,59,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:05:26",,1,1,Central,12,,1,,1,MRN,1,CLS
723,"3SVT000031","",Floor Pad,"3M Red Pad (20in)","",Consumables,Active,59,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:04:52",,1,1,Central,12,,1,,1,MRN,1,CLS
724,"3SVT000032","",Broom,Plastic Broom,"",Tools,Active,59,19,1.00,,"2017-12-29 05:34:44","2019-11-17 19:03:28",,1,0,Standard,19,,1,,1,MRN,1,CLS
725,"3SVT000033","",Broom,Plastic Broom - Soft,"",Tools,Active,59,19,1.00,,"2017-12-29 05:34:44","2019-11-17 19:03:05",,1,0,Standard,19,,1,,1,MRN,1,CLS
726,"3SVT000034","",Broom,"Drain, Broom","",Tools,Active,59,19,1.00,,"2017-12-29 05:34:44","2019-11-17 19:02:35",,1,0,Standard,19,,1,,1,MRN,1,CLS
727,"3SVT000035","",Bin,Paddle Bin 18L,"",Tools,Active,75,19,1.00,,"2017-12-29 05:34:44","2019-11-17 18:35:08",,1,0,Standard,19,,1,,1,MRN,1,CLS
728,"3SVT000036","",Bottle Spray,"500ml Bottle Spray","",Tools,Active,75,19,1.00,,"2017-12-29 05:34:44","2019-11-17 18:34:45",,1,0,Standard,19,,1,,1,MRN,1,CLS
729,"3BMA000001",,Breakdown Maintenance,Adhoc MOCB,,Service,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,CLS
730,"3BMC000001",,Breakdown Maintenance,Contract MOCB,,Service,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,CLS
731,"3SMA000001","",Schedule Maintenance,"Adhoc SCM, Schedule Maintenance","",Service,Active,1,19,1.00,,"2017-12-29 05:34:44","2020-07-15 22:37:56",,0,0,Standard,19,,1,,1,GRN,1,CLS
732,"3SMC000001","",Schedule Maintenance,"Contract SCM, Schedule Maintenance","",Service,Active,1,19,1.00,,"2017-12-29 05:34:44","2020-07-15 22:37:38",,0,0,Standard,19,,1,,1,GRN,1,CLS
733,"3RW000001",,RW,Reimbursable Work,,Service,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,CLS
734,"5CSSP000001","",Plastic Bag,Blue Plastic Bag - High Temperature,"",Consumables,Active,83,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:26:45",,1,1,Central,12,,1,,1,MRN,1,HWMS
735,"5CSSP000002","",Plastic Bag,Purple Auto Claf - 30L,"",Consumables,Active,84,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:26:29",,1,1,Central,12,,1,,1,MRN,1,HWMS
736,"5CSSP000003","",Plastic Bag,Purple Auto Claf - 100L,"",Consumables,Active,82,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:26:08",,1,1,Central,12,,1,,1,MRN,1,HWMS
737,"5CSSP000004","",Plastic Bag,Yellow Plastic Bag S (5L),"",Consumables,Active,82,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:25:29",,1,1,Central,12,,1,,1,MRN,1,HWMS
738,"5CSSP000005","",Plastic Bag,Yellow Plastic Bag L (30L),"",Consumables,Active,82,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:25:12",,1,1,Central,12,,1,,1,MRN,1,HWMS
739,"5CSSP000006","",Plastic Bag,Yellow Plastic Bag XL (100L),"",Consumables,Active,82,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:24:57",,1,1,Central,12,,1,,1,MRN,1,HWMS
740,"5CSSP000007","",Sharp Container,Sharp Container 2.5L,"",Consumables,Active,85,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:24:28",,1,1,Central,12,,1,,1,MRN,1,HWMS
741,"5CSSP000008","",Sharp Container,Sharp Container 5L,"",Consumables,Active,85,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:24:13",,1,1,Central,12,,1,,1,MRN,1,HWMS
742,"5CSSP000009","",Sharp Container,Sharp Container 10L,"",Consumables,Active,85,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:23:57",,1,1,Central,12,,1,,1,MRN,1,HWMS
743,"5CSSP000010","",Sharp Container,Sharp Container 20L,"",Consumables,Active,85,12,1.00,,"2017-12-29 05:34:44","2019-11-17 19:23:29",,1,1,Central,12,,1,,1,MRN,1,HWMS
744,"5CSSP000011",,Cable Ties,Pull Tight Seal,,Consumables,Active,61,12,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,1,0,Standard,12,,1,,1,MRN,1,HWMS
745,"5PPE000001",,Apron,HDPE Disposable Apron,,Consumables,Active,88,12,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,1,0,Standard,12,,1,,1,MRN,1,HWMS
746,"5PPE000002",,Apron,PVC Apron,,Consumables,Active,88,12,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,1,0,Standard,12,,1,,1,MRN,1,HWMS
747,"5PPE000003",,Glove,Powdered Latex Disposable Glove,,Consumables,Active,88,4,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,1,0,Standard,4,,1,,1,MRN,1,HWMS
748,"5PPE000004",,Glove,Non Powdered Lated Disposable Glove,,Consumables,Active,88,4,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,1,0,Standard,4,,1,,1,MRN,1,HWMS
749,"5PPE000005",,Face Mask,N95 Face Mask,,Consumables,Active,88,12,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,1,0,Standard,12,,1,,1,MRN,1,HWMS
750,"5PPE000006",,Face Mask,"1 ply Disposable Face Mask",,Consumables,Active,88,4,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,1,0,Standard,4,,1,,1,MRN,1,HWMS
751,"5PPE000007",,Face Mask,"3 ply Disposable Face Mask",,Consumables,Active,88,4,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,1,0,Standard,4,,1,,1,MRN,1,HWMS
752,"5PPE000008",,Face Mask,Tie-On 1 ply Disposable Face Mask,,Consumables,Active,88,4,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,1,0,Standard,4,,1,,1,MRN,1,HWMS
753,"5PPE000009",,Face Mask,Tie-On 3 ply Disposable Face Mask,,Consumables,Active,88,4,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,1,0,Standard,4,,1,,1,MRN,1,HWMS
754,"5BMA000001","",Breakdown Maintenance,"Adhoc MOCB, Breakdown Maintenance","",Service,Active,1,19,1.00,,"2017-12-29 05:34:44","2020-07-15 00:19:12",,0,0,Standard,19,,1,,1,GRN,1,HWMS
755,"5BMC000001","",Breakdown Maintenance,"Contract MOCB, Breakdown Maintenance","",Service,Active,1,19,1.00,,"2017-12-29 05:34:44","2020-07-15 00:18:55",,0,0,Standard,19,,1,,1,GRN,1,HWMS
756,"5SMA000001","",Schedule Maintenance,"Adhoc SCM, Schedule Maintenance","",Service,Active,1,19,1.00,,"2017-12-29 05:34:44","2020-07-15 00:17:22",,0,0,Standard,19,,1,,1,GRN,1,HWMS
757,"5SMC000001","",Schedule Maintenance,"Contract SCM, Schedule Maintenance","",Service,Active,1,19,1.00,,"2017-12-29 05:34:44","2020-07-15 00:16:59",,0,0,Standard,19,,1,,1,GRN,1,HWMS
758,"5RW000001",,RW,Reimbursable Work,,Service,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,HWMS
759,"6ST000001",,Paper,"70 gram A4 Paper",,Finished Parts,Active,1,14,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,14,,1,,1,GRN,1,GENERAL
760,"6ST000002",,Paper,"80 gram A4 Paper",,Finished Parts,Active,1,14,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,14,,1,,1,GRN,1,GENERAL
761,"6ST000003",,Paper,A3 Paper,,Finished Parts,Active,1,14,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,14,,1,,1,GRN,1,GENERAL
762,"6ST000004",,Paper,Coloured 70 gram A4 Paper,,Finished Parts,Active,1,14,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,14,,1,,1,GRN,1,GENERAL
763,"6ST000005",,Paper,Coloured 80 gram A4 Paper,,Finished Parts,Active,1,14,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,14,,1,,1,GRN,1,GENERAL
764,"6ST000006",,Files,"1 1/2 Arch File",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
765,"6ST000007",,Files,"3 Arch File",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
766,"6ST000008",,Files,"25mm Insert File",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
767,"6ST000009",,Files,"50mm Insert File",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
768,"6ST000010",,Files,"65mm Insert File",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
769,"6ST000011",,Files,Pocket File,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
770,"6ST000012",,Files,Voucher File,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
771,"6ST000013",,Files,"Target Management File, Variety Colours",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
772,"6ST000014",,Files,PVC Magazine 4 File,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
773,"6ST000015",,Folder,A4 Coloured L Shape Plastic Folder,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
774,"6ST000016",,Folder,F4 Coloured L Shape Plastic Folder,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
775,"6ST000017","",Battery Energizer,"Energizer AA, Battery","",Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2021-09-21 04:30:02",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
776,"6ST000018","",Battery Energizer,"Energizer AAA, Battery","",Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2021-09-21 04:30:02",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
777,"6ST000019",,Pen Marker,"Black, Permanent Marker 0.9mm",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
778,"6ST000020",,Pen Marker,"Blue, Permanent Marker 0.9mm",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
779,"6ST000021",,Pen Marker,"Red, Permanent Marker 0.9mm",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
780,"6ST000022",,Pen Marker,"Black, Whiteboard Marker 0.9mm",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:44","2017-12-29 05:34:44",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
781,"6ST000023",,Pen Marker,"Blue, Whiteboard Marker 0.9mm",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
782,"6ST000024",,Pen Marker,"Red, Whiteboard Marker 0.9mm",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
783,"6ST000025",,Pens,"Black, Ball Point Pens",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
784,"6ST000026",,Pens,"Blue, Ball Point Pens",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
785,"6ST000027",,Pens,"Red, Ball Point Pens",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
786,"6ST000028",,Pens,"Black, Gel Pens",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
787,"6ST000029",,Pens,"Blue, Gel Pens",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
788,"6ST000030",,Pens,"Red, Gel Pens",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
789,"6ST000031",,Pencils,"2B Pencil",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
790,"6ST000032",,Clips,Double Clip 25mm,,Finished Parts,Active,1,4,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,4,,1,,1,GRN,1,GENERAL
791,"6ST000033",,Clips,Triangle Clip 25mm,,Finished Parts,Active,1,4,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,4,,1,,1,GRN,1,GENERAL
792,"6ST000034",,Clips,Jumbo Clip 50mm,,Finished Parts,Active,1,4,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,4,,1,,1,GRN,1,GENERAL
793,"6ST000035",,Clips,Clip Binder 25mm,,Finished Parts,Active,1,4,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,4,,1,,1,GRN,1,GENERAL
794,"6ST000036",,Clips,Clip Binder 50mm,,Finished Parts,Active,1,4,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,4,,1,,1,GRN,1,GENERAL
795,"6ST000037",,Correction Pen,"4ml Correction Fluid",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
796,"6ST000038",,Correction Pen,"7ml Correction Fluid",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
797,"6ST000039",,Correction Pen,"18ml Correction Fluid",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
798,"6ST000040",,Correction Tape,"5mm x 8m Correction Tape",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
799,"6ST000041",,Eraser,Eraser,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
800,"6ST000042",,Duster,Whiteboard Duster,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
801,"6ST000043",,Scissors,"16cm Scissor",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
802,"6ST000044",,Knife/Cutter,Knife/Cutter Big,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
803,"6ST000045",,Knife/Cutter,Knife/Cutter Small,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
804,"6ST000046",,Glue,Glue Stick,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
805,"6ST000047",,Punch,"Punch 2 Holes, Big",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
806,"6ST000048",,Punch,"Punch 2 Holes, Medium",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
807,"6ST000049",,Punch,"Punch 2 Holes, Small",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
808,"6ST000050",,Fastener,Paper Fastener,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
809,"6ST000051",,Stapler,HD-10 Stapler,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
810,"6ST000052",,Staples,"10-1M Stapler Bullet",,Finished Parts,Active,1,4,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,4,,1,,1,GRN,1,GENERAL
811,"6ST000053",,Ruler,"20cm Plastic Ruler",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
812,"6ST000054",,Ruler,"30cm Plastic Ruler",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
813,"6ST000055",,Pin,Map Pin,,Finished Parts,Active,1,4,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,4,,1,,1,GRN,1,GENERAL
814,"6ST000056",,Laminate,Laminating Film,,Finished Parts,Active,1,13,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,13,,1,,1,GRN,1,GENERAL
815,"6ST000057",,Treasury Tag,"8 Treasury Tag",,Finished Parts,Active,1,4,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,4,,1,,1,GRN,1,GENERAL
816,"6ST000058",,Sheet Protector,Multi Hole Sheet Protector,,Finished Parts,Active,1,4,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,4,,1,,1,GRN,1,GENERAL
817,"6ST000059",,Post-It-Pad,"3 x 3 Post-It-Pad",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
818,"6ST000060",,Tape Flags,Sign Here Tape Flags,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
819,"6ST000061",,Book End,Metal Book end,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
820,"6ST000062",,Colour Card,"10 Tab / 5 Sets Per Pack Colour Card",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
821,"6ST000063",,Tape,"60mm Masking Tape",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
822,"6ST000064",,Tape,"48mm Cloth Tape",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
823,"6ST000065",,Tape,Cellotape,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
824,"6ST000066",,Tape,Cellotape Dispenser,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
825,"6ST000067",,Tape,"3 Double Sided Tape",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
826,"6ST000068",,Square Book,"200pgs Square Book",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
827,"6ST000069",,Square Book,"400pgs Square Book",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
828,"6ST000070",,Foolscape Book,"200pgs Foolscape Book",,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
829,"6ST000071",,Stamp Pad,Blue Stamp Pad,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
830,"6ST000072",,Stamp Pad,Red Stamp Pad,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
831,"6ST000073",,Stamp Pad Ink,Blue Ink Stamp Pad,,Finished Parts,Active,1,3,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,3,,1,,1,GRN,1,GENERAL
832,"6ST000074",,Stamp Pad Ink,Red Ink Stamp Pad,,Finished Parts,Active,1,3,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,3,,1,,1,GRN,1,GENERAL
833,"6ST000075","",Stamp Rack,"Stamp Rack 10 Holes, Metal","",Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2021-09-21 04:30:02",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
834,"6ST000076","",Calculator,"Calculator, Canon LS-120Hi","",Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2021-09-21 04:30:02",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
835,"6ST000077",,Xerox Tonner Cartridge,Black CT201610 Cartridge,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
836,"6ST000078",,Xerox Tonner Cartridge,Black CT201591 Cartridge,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
837,"6ST000079",,Xerox Tonner Cartridge,Cyan CT201592 Cartridge,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
838,"6ST000080",,Xerox Tonner Cartridge,Magenta CT201593 Cartridge,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
839,"6ST000081",,Xerox Tonner Cartridge,Yellow CT201594 Cartridge,,Finished Parts,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
840,"6OE000001",,Time Recorder Machine,Time Recorder Machine,,Capital,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
841,"6OE000002",,Shredder Machine,Shredder Machine,,Capital,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
842,"6OE000003",,Refrigerator,Refrigerator,,Capital,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
843,"6OE000004",,Air-condition Split Unit,"9,000 BTU AC Split Unit",,Capital,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
844,"6OE000005",,Air-condition Split Unit,"12,000 BTU AC Split Unit",,Capital,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
845,"6OE000006",,Air-condition Split Unit,"18,000 BTU AC Split Unit",,Capital,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
846,"6OE000007",,Air-condition Split Unit,"24,000 BTU AC Split Unit",,Capital,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
847,"6OE000008",,Multimedia Projector,Multimedia Projector,,Capital,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
848,"6OE000009",,Camera,Camera,,Capital,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
849,"6OE000010",,Fax Machine,Fax Machine,,Capital,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
850,"6OE000011",,Vacuum Cleaner,Vacuum Cleaner,,Capital,Active,1,19,1.00,,"2017-12-29 05:34:45","2017-12-29 05:34:45",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
